Fold,Classifier,F1,Balanced_Accuracy,Precision,MCC,Recall,ROC_AUC,F2,Specificity,Negative_PV,Best_Params,Repetition
0,LightGBM,0.9393939393939394,0.947261663286004,0.96875,0.9065557381033074,0.9117647058823529,0.9472616632860039,0.9393939393939394,0.9827586206896551,0.95,"{'num_leaves': 98, 'max_depth': 3, 'learning_rate': 0.08032955487759008, 'n_estimators': 436, 'min_child_samples': 58, 'subsample': 0.6345870071258068, 'colsample_bytree': 0.9726977264942931, 'reg_alpha': 0.8180011147645898, 'reg_lambda': 2.9015850141480652}",3
1,LightGBM,0.90625,0.9178498985801217,0.9666666666666667,0.8604928775548489,0.8529411764705882,0.9178498985801217,0.90625,0.9827586206896551,0.9193548387096774,"{'num_leaves': 82, 'max_depth': 7, 'learning_rate': 0.20032971152347373, 'n_estimators': 122, 'min_child_samples': 83, 'subsample': 0.8029465257758052, 'colsample_bytree': 0.5951366598120247, 'reg_alpha': 0.2220211184147245, 'reg_lambda': 3.467065853423181}",3
2,LightGBM,0.9206349206349206,0.9264705882352942,1.0,0.8861418804606043,0.8529411764705882,0.9264705882352942,0.9206349206349206,1.0,0.9206349206349206,"{'num_leaves': 50, 'max_depth': 4, 'learning_rate': 0.2742001089245412, 'n_estimators': 141, 'min_child_samples': 92, 'subsample': 0.7802420517709542, 'colsample_bytree': 0.7413991838757557, 'reg_alpha': 1.6516889391718672, 'reg_lambda': 2.061852908190482}",3
3,LightGBM,0.9722222222222222,0.9824561403508771,0.9459459459459459,0.9553820492992744,1.0,0.9824561403508771,0.9722222222222222,0.9649122807017544,1.0,"{'num_leaves': 41, 'max_depth': 6, 'learning_rate': 0.21816229529504055, 'n_estimators': 105, 'min_child_samples': 16, 'subsample': 0.5521035438522393, 'colsample_bytree': 0.5007563489113823, 'reg_alpha': 1.2097769970932903, 'reg_lambda': 5.955523408751625}",3
4,LightGBM,0.9428571428571428,0.9538847117794487,0.9428571428571428,0.9077694235588972,0.9428571428571428,0.9538847117794486,0.9428571428571428,0.9649122807017544,0.9649122807017544,"{'num_leaves': 96, 'max_depth': 10, 'learning_rate': 0.23302718319080423, 'n_estimators': 343, 'min_child_samples': 21, 'subsample': 0.7214725607837253, 'colsample_bytree': 0.5613328511147713, 'reg_alpha': 0.10968037214716772, 'reg_lambda': 5.324733337796273}",3
0,LightGBM,0.9253731343283582,0.9386409736308317,0.9393939393939394,0.8828962497127828,0.9117647058823529,0.9386409736308317,0.9253731343283582,0.9655172413793104,0.9491525423728814,"{'num_leaves': 64, 'max_depth': 13, 'learning_rate': 0.2883946414584977, 'n_estimators': 273, 'min_child_samples': 93, 'subsample': 0.9140456234057722, 'colsample_bytree': 0.5271850840076778, 'reg_alpha': 0.12057622318335248, 'reg_lambda': 8.553771899306756}",4
1,LightGBM,0.8985507246376812,0.9213995943204868,0.8857142857142857,0.8379268639529253,0.9117647058823529,0.9213995943204867,0.8985507246376812,0.9310344827586207,0.9473684210526315,"{'num_leaves': 42, 'max_depth': 6, 'learning_rate': 0.022409929763183734, 'n_estimators': 406, 'min_child_samples': 71, 'subsample': 0.6036962133969624, 'colsample_bytree': 0.9760560678970529, 'reg_alpha': 0.7251310800742048, 'reg_lambda': 3.008226169452911}",4
2,LightGBM,0.9696969696969697,0.9705882352941176,1.0,0.9538364228569945,0.9411764705882353,0.9705882352941176,0.9696969696969697,1.0,0.9666666666666667,"{'num_leaves': 60, 'max_depth': 8, 'learning_rate': 0.21591130190728614, 'n_estimators': 462, 'min_child_samples': 79, 'subsample': 0.9569131291071931, 'colsample_bytree': 0.9029807888531407, 'reg_alpha': 0.00038665677674812327, 'reg_lambda': 6.243717200760418}",4
3,LightGBM,0.9428571428571428,0.9538847117794487,0.9428571428571428,0.9077694235588972,0.9428571428571428,0.9538847117794486,0.9428571428571428,0.9649122807017544,0.9649122807017544,"{'num_leaves': 83, 'max_depth': 3, 'learning_rate': 0.248920831767104, 'n_estimators': 362, 'min_child_samples': 78, 'subsample': 0.7206853047697692, 'colsample_bytree': 0.7704400581424345, 'reg_alpha': 0.43656858660507214, 'reg_lambda': 5.3687844625025365}",4
4,LightGBM,0.9577464788732394,0.9681704260651629,0.9444444444444444,0.9314513103439134,0.9714285714285714,0.968170426065163,0.9577464788732394,0.9649122807017544,0.9821428571428571,"{'num_leaves': 53, 'max_depth': 13, 'learning_rate': 0.08108799816006768, 'n_estimators': 406, 'min_child_samples': 73, 'subsample': 0.8124777212439939, 'colsample_bytree': 0.5105197271493088, 'reg_alpha': 0.5893500300553117, 'reg_lambda': 7.936129921831776}",4
