Fold,Classifier,F1,Balanced_Accuracy,Precision,MCC,Recall,ROC_AUC,F2,Specificity,Negative_PV,Best_Params,Repetition
3,SVM,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9538847117794487,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9824561403508771,0.9824561403508771,"{'kernel': 'linear', 'C': 0.07932693159822563}",5
4,SVM,0.9428571428571428,0.9538847117794487,0.9428571428571428,0.9077694235588972,0.9428571428571428,0.9538847117794486,0.9428571428571428,0.9649122807017544,0.9649122807017544,"{'kernel': 'linear', 'C': 1.082897897177868}",5
0,SVM,0.9850746268656716,0.9852941176470589,1.0,0.9767996658672059,0.9705882352941176,0.9852941176470589,0.9850746268656716,1.0,0.9830508474576272,"{'kernel': 'rbf', 'C': 8.601301278801424, 'gamma': 0.01855964636634861}",6
1,SVM,0.9696969696969697,0.9705882352941176,1.0,0.9538364228569945,0.9411764705882353,0.9705882352941176,0.9696969696969697,1.0,0.9666666666666667,"{'kernel': 'rbf', 'C': 87.26872789330581, 'gamma': 0.00014894363677160762}",6
2,SVM,0.9552238805970149,0.9619675456389452,0.9696969696969697,0.9298479577899943,0.9411764705882353,0.9619675456389452,0.9552238805970149,0.9827586206896551,0.9661016949152542,"{'kernel': 'linear', 'C': 1.0807900926538405}",6
3,SVM,0.9393939393939394,0.9428571428571428,1.0,0.9097442829837106,0.8857142857142857,0.9428571428571428,0.9393939393939394,1.0,0.9344262295081968,"{'kernel': 'linear', 'C': 0.04441161564051729}",6
4,SVM,0.9577464788732394,0.9681704260651629,0.9444444444444444,0.9314513103439134,0.9714285714285714,0.968170426065163,0.9577464788732394,0.9649122807017544,0.9821428571428571,"{'kernel': 'linear', 'C': 0.16465158982214786}",6
0,SVM,0.9850746268656716,0.9852941176470589,1.0,0.9767996658672059,0.9705882352941176,0.9852941176470589,0.9850746268656716,1.0,0.9830508474576272,"{'kernel': 'linear', 'C': 0.33692650432226506}",7
1,SVM,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9533468559837728,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9827586206896551,0.9827586206896551,"{'kernel': 'rbf', 'C': 8.868897738839943, 'gamma': 0.014711234451935232}",7
2,SVM,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9533468559837728,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9827586206896551,0.9827586206896551,"{'kernel': 'linear', 'C': 1.2855745675856318}",7
3,SVM,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9538847117794487,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9824561403508771,0.9824561403508771,"{'kernel': 'rbf', 'C': 1.3813688651934939, 'gamma': 0.030465358027676432}",7
4,SVM,0.9411764705882353,0.9483709273182956,0.9696969696969697,0.9077283820534893,0.9142857142857143,0.9483709273182956,0.9411764705882353,0.9824561403508771,0.9491525423728814,"{'kernel': 'rbf', 'C': 1.8017044083687193, 'gamma': 0.030086623069883193}",7
0,SVM,0.9090909090909091,0.9239350912778905,0.9375,0.8592750533496201,0.8823529411764706,0.9239350912778904,0.9090909090909091,0.9655172413793104,0.9333333333333333,"{'kernel': 'linear', 'C': 0.6601645348780005}",8
1,SVM,0.9850746268656716,0.9852941176470589,1.0,0.9767996658672059,0.9705882352941176,0.9852941176470589,0.9850746268656716,1.0,0.9830508474576272,"{'kernel': 'linear', 'C': 0.271644535584829}",8
2,SVM,0.9538461538461539,0.9558823529411764,1.0,0.9310874388089504,0.9117647058823529,0.9558823529411764,0.9538461538461539,1.0,0.9508196721311475,"{'kernel': 'linear', 'C': 0.034328431427555844}",8
3,SVM,0.9705882352941176,0.9714285714285714,1.0,0.9544086565917347,0.9428571428571428,0.9714285714285714,0.9705882352941176,1.0,0.9661016949152542,"{'kernel': 'linear', 'C': 0.026006546046849068}",8
4,SVM,0.9855072463768116,0.9857142857142858,1.0,0.9770771734902342,0.9714285714285714,0.9857142857142858,0.9855072463768116,1.0,0.9827586206896551,"{'kernel': 'linear', 'C': 0.3799279471366482}",8
0,SVM,0.9538461538461539,0.9558823529411764,1.0,0.9310874388089504,0.9117647058823529,0.9558823529411764,0.9538461538461539,1.0,0.9508196721311475,"{'kernel': 'linear', 'C': 0.05145932559800923}",9
1,SVM,0.927536231884058,0.9447261663286004,0.9142857142857143,0.8843103004653615,0.9411764705882353,0.9447261663286004,0.927536231884058,0.9482758620689655,0.9649122807017544,"{'kernel': 'linear', 'C': 0.7804237420058832}",9
2,SVM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'kernel': 'linear', 'C': 0.3924772636864934}",9
3,SVM,0.9855072463768116,0.9857142857142858,1.0,0.9770771734902342,0.9714285714285714,0.9857142857142858,0.9855072463768116,1.0,0.9827586206896551,"{'kernel': 'linear', 'C': 0.10054438163499568}",9
4,SVM,0.9014084507042254,0.9220551378446116,0.8888888888888888,0.8397023590038276,0.9142857142857143,0.9220551378446115,0.9014084507042254,0.9298245614035088,0.9464285714285714,"{'kernel': 'linear', 'C': 4.717968704378485}",9
0,SVM,0.927536231884058,0.9447261663286004,0.9142857142857143,0.8843103004653615,0.9411764705882353,0.9447261663286004,0.927536231884058,0.9482758620689655,0.9649122807017544,"{'kernel': 'linear', 'C': 5.7838191026417896}",10
1,SVM,0.9538461538461539,0.9558823529411764,1.0,0.9310874388089504,0.9117647058823529,0.9558823529411764,0.9538461538461539,1.0,0.9508196721311475,"{'kernel': 'linear', 'C': 0.18143991686112299}",10
2,SVM,0.9696969696969697,0.9705882352941176,1.0,0.9538364228569945,0.9411764705882353,0.9705882352941176,0.9696969696969697,1.0,0.9666666666666667,"{'kernel': 'linear', 'C': 0.11059613341844365}",10
3,SVM,0.9705882352941176,0.9714285714285714,1.0,0.9544086565917347,0.9428571428571428,0.9714285714285714,0.9705882352941176,1.0,0.9661016949152542,"{'kernel': 'linear', 'C': 0.24749104052300394}",10
4,SVM,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9538847117794487,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9824561403508771,0.9824561403508771,"{'kernel': 'linear', 'C': 0.10222663335579667}",10
