Fold,Classifier,F1,Balanced_Accuracy,Precision,MCC,Recall,ROC_AUC,F2,Specificity,Negative_PV,Best_Params,Repetition
3,LDA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'solver': 'lsqr', 'shrinkage': 0.038423349663459117}",3
4,LDA,0.9393939393939394,0.9428571428571428,1.0,0.9097442829837106,0.8857142857142857,0.9428571428571428,0.9393939393939394,1.0,0.9344262295081968,"{'solver': 'eigen', 'shrinkage': 0.05959199507299076}",3
0,LDA,0.9032258064516129,0.9117647058823529,1.0,0.8639001848661481,0.8235294117647058,0.9117647058823529,0.9032258064516129,1.0,0.90625,"{'solver': 'lsqr', 'shrinkage': 0.4665373019577125}",4
1,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'lsqr', 'shrinkage': 0.19483332117703456}",4
2,LDA,0.9850746268656716,0.9852941176470589,1.0,0.9767996658672059,0.9705882352941176,0.9852941176470589,0.9850746268656716,1.0,0.9830508474576272,"{'solver': 'lsqr', 'shrinkage': 0.05804834010844165}",4
3,LDA,0.9393939393939394,0.9428571428571428,1.0,0.9097442829837106,0.8857142857142857,0.9428571428571428,0.9393939393939394,1.0,0.9344262295081968,"{'solver': 'lsqr', 'shrinkage': 0.13015542204080977}",4
4,LDA,0.9705882352941176,0.9714285714285714,1.0,0.9544086565917347,0.9428571428571428,0.9714285714285714,0.9705882352941176,1.0,0.9661016949152542,"{'solver': 'lsqr', 'shrinkage': 0.19483332117703456}",4
0,LDA,0.8852459016393442,0.8970588235294117,1.0,0.8417822076213498,0.7941176470588235,0.8970588235294117,0.8852459016393442,1.0,0.8923076923076924,"{'solver': 'eigen', 'shrinkage': 0.24178823646390044}",5
1,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'eigen', 'shrinkage': 0.20600628296578372}",5
2,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'lsqr', 'shrinkage': 0.07054092439154247}",5
3,LDA,0.9855072463768116,0.9857142857142858,1.0,0.9770771734902342,0.9714285714285714,0.9857142857142858,0.9855072463768116,1.0,0.9827586206896551,"{'solver': 'lsqr', 'shrinkage': 0.019513100154266244}",5
4,LDA,0.9230769230769231,0.9285714285714286,1.0,0.8877040234108008,0.8571428571428571,0.9285714285714286,0.9230769230769231,1.0,0.9193548387096774,"{'solver': 'lsqr', 'shrinkage': 0.2606363550406095}",5
0,LDA,0.9393939393939394,0.947261663286004,0.96875,0.9065557381033074,0.9117647058823529,0.9472616632860039,0.9393939393939394,0.9827586206896551,0.95,"{'solver': 'eigen', 'shrinkage': 0.04465397337688026}",6
1,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'eigen', 'shrinkage': 0.08204676225495422}",6
2,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'eigen', 'shrinkage': 0.39386156905401043}",6
3,LDA,0.9230769230769231,0.9285714285714286,1.0,0.8877040234108008,0.8571428571428571,0.9285714285714286,0.9230769230769231,1.0,0.9193548387096774,"{'solver': 'lsqr', 'shrinkage': 0.1611363670997763}",6
